Plate Barcode,Well Position,Batch Id,Concentration (mg/mL),Concentration (ug/mL),Concentration (mM),Concentration (uM),Volume (uL),Volume (nL),Solvent,Formula Weight,Molecular Weight
BR00149048,J22,BRD-A42759514-001-23-9,2.19626,2196.26,10.0,10000.0,0.04,40,DMSO,219.626,219.041068908
BR00149048,J23,,,,,,0.0,0,,,
BR00149048,J24,,,,,,0.04,40,DMSO,,
BR00149048,K01,,,,,,0.0,0,,,
BR00149048,K02,,,,,,0.04,40,DMSO,,
BR00149048,K03,BRD-A48430263-003-17-2,3.929,3929.0,10.0,10000.0,0.04,40,DMSO,392.9,356.119463206
BR00149048,K04,BRD-K57305459-001-01-4,5.748314,5748.314,10.0,10000.0,0.04,40,DMSO,574.8314,574.423339588
BR00149048,K05,BRD-K81326768-001-04-0,2.9173,2917.3,10.0,10000.0,0.04,40,DMSO,291.73,291.066221026
BR00149048,K06,BRD-K00004530-001-01-9,1.8023,1802.3,10.0,10000.0,0.04,40,DMSO,180.23,180.046966966
BR00149048,K07,BRD-K01827280-045-07-9,4.48533,4485.33,10.0,10000.0,0.04,40,DMSO,448.533,448.166807328
BR00149048,K08,BRD-K00405906-001-03-9,1.2611,1261.1,10.0,10000.0,0.04,40,DMSO,126.11,126.031694058
BR00149048,K09,BRD-K01825132-003-02-9,1.68622,1686.22,10.0,10000.0,0.04,40,DMSO,168.622,168.066555377
BR00149048,K10,BRD-A55468767-001-01-1,15.26736,15267.36,10.0,10000.0,0.04,40,DMSO,1526.736,1525.389918805
BR00149048,K11,BRD-K59983611-001-25-9,2.76311,2763.11,10.0,10000.0,0.04,40,DMSO,276.311,276.05686295
BR00149048,K12,BRD-A28856712-003-27-9,2.002795,2002.795,10.0,10000.0,0.04,40,DMSO,200.2795,200.131348522
BR00149048,K13,BRD-K38197229-001-29-9,3.64416,3644.16,10.0,10000.0,0.04,40,DMSO,364.416,364.10929245
BR00149048,K14,BRD-K81272440-236-14-9,3.382507,3382.507,10.0,10000.0,0.04,40,DMSO,338.2507,314.06511945
BR00149048,K15,BRD-K56940463-001-15-9,4.676434,4676.434,10.0,10000.0,0.04,40,DMSO,467.6434,467.314792193
BR00149048,K16,BRD-K91315211-300-15-9,2.09116,2091.16,10.0,10000.0,0.04,40,DMSO,209.116,136.100048394
BR00149048,K17,BRD-K62779383-001-14-9,3.846377,3846.377,10.0,10000.0,0.04,40,DMSO,384.6377,384.33921603
BR00149048,K18,BRD-K77641333-003-30-9,2.102744,2102.744,10.0,10000.0,0.04,40,DMSO,210.2744,210.115698458
BR00149048,K19,BRD-A55962179-001-40-9,3.45416,3454.16,10.0,10000.0,0.04,40,DMSO,345.416,345.114712179
BR00149048,K20,BRD-K91740057-001-21-9,2.122439,2122.439,10.0,10000.0,0.04,40,DMSO,212.2439,212.083729628
BR00149048,K21,BRD-K19687926-001-16-9,5.81058,5810.58,10.0,10000.0,0.04,40,DMSO,581.058,580.134731942
BR00149048,K22,BRD-A42759514-001-23-9,2.19626,2196.26,10.0,10000.0,0.04,40,DMSO,219.626,219.041068908
BR00149048,K23,,,,,,0.0,0,,,
BR00149048,K24,,,,,,0.04,40,DMSO,,
BR00149048,L01,,,,,,0.0,0,,,
BR00149048,L02,,,,,,0.04,40,DMSO,,
BR00149048,L03,BRD-A48430263-003-17-2,3.929,3929.0,10.0,10000.0,0.04,40,DMSO,392.9,356.119463206
BR00149048,L04,BRD-K57305459-001-01-4,5.748314,5748.314,10.0,10000.0,0.04,40,DMSO,574.8314,574.423339588
BR00149048,L05,BRD-K81326768-001-04-0,2.9173,2917.3,10.0,10000.0,0.04,40,DMSO,291.73,291.066221026
BR00149048,L06,BRD-K00004530-001-01-9,1.8023,1802.3,10.0,10000.0,0.04,40,DMSO,180.23,180.046966966
BR00149048,L07,BRD-K01827280-045-07-9,4.48533,4485.33,10.0,10000.0,0.04,40,DMSO,448.533,448.166807328
BR00149048,L08,BRD-K00405906-001-03-9,1.2611,1261.1,10.0,10000.0,0.04,40,DMSO,126.11,126.031694058
BR00149048,L09,BRD-K01825132-003-02-9,1.68622,1686.22,10.0,10000.0,0.04,40,DMSO,168.622,168.066555377
BR00149048,L10,BRD-A55468767-001-01-1,15.26736,15267.36,10.0,10000.0,0.04,40,DMSO,1526.736,1525.389918805
BR00149048,L11,BRD-K59983611-001-25-9,2.76311,2763.11,10.0,10000.0,0.04,40,DMSO,276.311,276.05686295
BR00149048,L12,BRD-A28856712-003-27-9,2.002795,2002.795,10.0,10000.0,0.04,40,DMSO,200.2795,200.131348522
BR00149048,L13,BRD-K38197229-001-29-9,3.64416,3644.16,10.0,10000.0,0.04,40,DMSO,364.416,364.10929245
BR00149048,L14,BRD-K81272440-236-14-9,3.382507,3382.507,10.0,10000.0,0.04,40,DMSO,338.2507,314.06511945
BR00149048,L15,BRD-K56940463-001-15-9,4.676434,4676.434,10.0,10000.0,0.04,40,DMSO,467.6434,467.314792193
BR00149048,L16,BRD-K91315211-300-15-9,2.09116,2091.16,10.0,10000.0,0.04,40,DMSO,209.116,136.100048394
BR00149048,L17,BRD-K62779383-001-14-9,3.846377,3846.377,10.0,10000.0,0.04,40,DMSO,384.6377,384.33921603
BR00149048,L18,BRD-K77641333-003-30-9,2.102744,2102.744,10.0,10000.0,0.04,40,DMSO,210.2744,210.115698458
BR00149048,L19,BRD-A55962179-001-40-9,3.45416,3454.16,10.0,10000.0,0.04,40,DMSO,345.416,345.114712179
BR00149048,L20,BRD-K91740057-001-21-9,2.122439,2122.439,10.0,10000.0,0.04,40,DMSO,212.2439,212.083729628
BR00149048,L21,BRD-K19687926-001-16-9,5.81058,5810.58,10.0,10000.0,0.04,40,DMSO,581.058,580.134731942
BR00149048,L22,BRD-A42759514-001-23-9,2.19626,2196.26,10.0,10000.0,0.04,40,DMSO,219.626,219.041068908
BR00149048,L23,,,,,,0.0,0,,,
BR00149048,L24,,,,,,0.04,40,DMSO,,
BR00149048,M01,,,,,,0.0,0,,,
BR00149048,M02,,,,,,0.04,40,DMSO,,
BR00149048,M03,BRD-K90885812-004-25-9,4.49401,4494.01,10.0,10000.0,0.04,40,DMSO,449.401,368.222568831
BR00149048,M04,BRD-K71058253-001-02-9,3.54277,3542.77,10.0,10000.0,0.04,40,DMSO,354.277,352.961494097
BR00149048,M05,BRD-K02976377-001-08-2,1.832044,1832.044,10.0,10000.0,0.04,40,DMSO,183.2044,183.089543287
BR00149048,M06,BRD-K76617868-003-15-9,3.2783,3278.3,10.0,10000.0,0.04,40,DMSO,327.83,291.104147493
BR00149048,M07,BRD-K97810537-001-13-6,5.21042,5210.42,10.0,10000.0,0.04,40,DMSO,521.042,520.222781245
BR00149048,M08,BRD-K00004707-001-03-9,1.942304,1942.304,10.0,10000.0,0.04,40,DMSO,194.2304,194.105527702
BR00149048,M09,BRD-K67392463-001-04-8,17.011985,17011.985,10.0,10000.0,0.04,40,DMSO,1701.1985,1700.172974276
BR00149048,M10,BRD-A61676498-001-08-9,2.92761,2927.61,10.0,10000.0,0.04,40,DMSO,292.761,292.097855505
BR00149048,M11,BRD-A81129465-001-03-8,2.422699,2422.699,10.0,10000.0,0.04,40,DMSO,242.2699,242.094294314
BR00149048,M12,BRD-K11267252-001-10-9,4.826166,4826.166,10.0,10000.0,0.04,40,DMSO,482.6166,482.268176352
BR00149048,M13,BRD-K16606819-001-11-9,1.431406,1431.406,10.0,10000.0,0.04,40,DMSO,143.1406,143.058243159
BR00149048,M14,BRD-K78126613-001-30-9,1.7218,1721.8,10.0,10000.0,0.04,40,DMSO,172.18,172.0524295
BR00149048,M15,BRD-A48103086-001-04-2,3.74901,3749.01,10.0,10000.0,0.04,40,DMSO,374.901,374.164872437
BR00149048,M16,BRD-K82861010-001-02-5,7.38875,7388.75,10.0,10000.0,0.04,40,DMSO,738.875,738.385331372
BR00149048,M17,BRD-K43966364-237-06-9,3.90496,3904.96,10.0,10000.0,0.04,40,DMSO,390.496,350.093642386
BR00149048,M18,BRD-K82225283-001-04-9,1.911388,1911.388,10.0,10000.0,0.04,40,DMSO,191.1388,191.042987025
BR00149048,M19,BRD-K48578705-001-17-6,2.112145,2112.145,10.0,10000.0,0.04,40,DMSO,211.2145,211.084457909
BR00149048,M20,BRD-K17205817-001-08-9,2.80303,2803.03,10.0,10000.0,0.04,40,DMSO,280.303,280.06301096
BR00149048,M21,BRD-A15909516-001-06-6,3.70786,3707.86,10.0,10000.0,0.04,40,DMSO,370.786,370.072034685
BR00149048,M22,BRD-A80017228-001-27-3,4.21415,4214.15,10.0,10000.0,0.04,40,DMSO,421.415,421.037781946
BR00149048,M23,,,,,,0.0,0,,,
BR00149048,M24,,,,,,0.04,40,DMSO,,
BR00149048,N01,,,,,,0.0,0,,,
BR00149048,N02,,,,,,0.04,40,DMSO,,
BR00149048,N03,BRD-K90885812-004-25-9,4.49401,4494.01,10.0,10000.0,0.04,40,DMSO,449.401,368.222568831
BR00149048,N04,BRD-K71058253-001-02-9,3.54277,3542.77,10.0,10000.0,0.04,40,DMSO,354.277,352.961494097
BR00149048,N05,BRD-K02976377-001-08-2,1.832044,1832.044,10.0,10000.0,0.04,40,DMSO,183.2044,183.089543287
BR00149048,N06,BRD-K76617868-003-15-9,3.2783,3278.3,10.0,10000.0,0.04,40,DMSO,327.83,291.104147493
BR00149048,N07,BRD-K97810537-001-13-6,5.21042,5210.42,10.0,10000.0,0.04,40,DMSO,521.042,520.222781245
BR00149048,N08,BRD-K00004707-001-03-9,1.942304,1942.304,10.0,10000.0,0.04,40,DMSO,194.2304,194.105527702
BR00149048,N09,BRD-K67392463-001-04-8,17.011985,17011.985,10.0,10000.0,0.04,40,DMSO,1701.1985,1700.172974276
BR00149048,N10,BRD-A61676498-001-08-9,2.92761,2927.61,10.0,10000.0,0.04,40,DMSO,292.761,292.097855505
BR00149048,N11,BRD-A81129465-001-03-8,2.422699,2422.699,10.0,10000.0,0.04,40,DMSO,242.2699,242.094294314
BR00149048,N12,BRD-K11267252-001-10-9,4.826166,4826.166,10.0,10000.0,0.04,40,DMSO,482.6166,482.268176352
BR00149048,N13,BRD-K16606819-001-11-9,1.431406,1431.406,10.0,10000.0,0.04,40,DMSO,143.1406,143.058243159
BR00149048,N14,BRD-K78126613-001-30-9,1.7218,1721.8,10.0,10000.0,0.04,40,DMSO,172.18,172.0524295
BR00149048,N15,BRD-A48103086-001-04-2,3.74901,3749.01,10.0,10000.0,0.04,40,DMSO,374.901,374.164872437
BR00149048,N16,BRD-K82861010-001-02-5,7.38875,7388.75,10.0,10000.0,0.04,40,DMSO,738.875,738.385331372
BR00149048,N17,BRD-K43966364-237-06-9,3.90496,3904.96,10.0,10000.0,0.04,40,DMSO,390.496,350.093642386
BR00149048,N18,BRD-K82225283-001-04-9,1.911388,1911.388,10.0,10000.0,0.04,40,DMSO,191.1388,191.042987025
BR00149048,N19,BRD-K48578705-001-17-6,2.112145,2112.145,10.0,10000.0,0.04,40,DMSO,211.2145,211.084457909
BR00149048,N20,BRD-K17205817-001-08-9,2.80303,2803.03,10.0,10000.0,0.04,40,DMSO,280.303,280.06301096
BR00149048,N21,BRD-A15909516-001-06-6,3.70786,3707.86,10.0,10000.0,0.04,40,DMSO,370.786,370.072034685
BR00149048,N22,BRD-A80017228-001-27-3,4.21415,4214.15,10.0,10000.0,0.04,40,DMSO,421.415,421.037781946
BR00149048,N23,,,,,,0.0,0,,,
BR00149048,N24,,,,,,0.04,40,DMSO,,
BR00149048,O01,,,,,,0.0,0,,,
BR00149048,O02,,,,,,0.04,40,DMSO,,
BR00149048,O03,BRD-K90885812-004-25-9,4.49401,4494.01,10.0,10000.0,0.04,40,DMSO,449.401,368.222568831
BR00149048,O04,BRD-K71058253-001-02-9,3.54277,3542.77,10.0,10000.0,0.04,40,DMSO,354.277,352.961494097
BR00149048,O05,BRD-K02976377-001-08-2,1.832044,1832.044,10.0,10000.0,0.04,40,DMSO,183.2044,183.089543287
BR00149048,O06,BRD-K76617868-003-15-9,3.2783,3278.3,10.0,10000.0,0.04,40,DMSO,327.83,291.104147493
BR00149048,O07,BRD-K97810537-001-13-6,5.21042,5210.42,10.0,10000.0,0.04,40,DMSO,521.042,520.222781245
BR00149048,O08,BRD-K00004707-001-03-9,1.942304,1942.304,10.0,10000.0,0.04,40,DMSO,194.2304,194.105527702
BR00149048,O09,BRD-K67392463-001-04-8,17.011985,17011.985,10.0,10000.0,0.04,40,DMSO,1701.1985,1700.172974276
BR00149048,O10,BRD-A61676498-001-08-9,2.92761,2927.61,10.0,10000.0,0.04,40,DMSO,292.761,292.097855505
BR00149048,O11,BRD-A81129465-001-03-8,2.422699,2422.699,10.0,10000.0,0.04,40,DMSO,242.2699,242.094294314
BR00149048,O12,BRD-K11267252-001-10-9,4.826166,4826.166,10.0,10000.0,0.04,40,DMSO,482.6166,482.268176352
BR00149048,O13,BRD-K16606819-001-11-9,1.431406,1431.406,10.0,10000.0,0.04,40,DMSO,143.1406,143.058243159
BR00149048,O14,BRD-K78126613-001-30-9,1.7218,1721.8,10.0,10000.0,0.04,40,DMSO,172.18,172.0524295
BR00149048,O15,BRD-A48103086-001-04-2,3.74901,3749.01,10.0,10000.0,0.04,40,DMSO,374.901,374.164872437
BR00149048,O16,BRD-K82861010-001-02-5,7.38875,7388.75,10.0,10000.0,0.04,40,DMSO,738.875,738.385331372
BR00149048,O17,BRD-K43966364-237-06-9,3.90496,3904.96,10.0,10000.0,0.04,40,DMSO,390.496,350.093642386
BR00149048,O18,BRD-K82225283-001-04-9,1.911388,1911.388,10.0,10000.0,0.04,40,DMSO,191.1388,191.042987025
BR00149048,O19,BRD-K48578705-001-17-6,2.112145,2112.145,10.0,10000.0,0.04,40,DMSO,211.2145,211.084457909
BR00149048,O20,BRD-K17205817-001-08-9,2.80303,2803.03,10.0,10000.0,0.04,40,DMSO,280.303,280.06301096
BR00149048,O21,BRD-A15909516-001-06-6,3.70786,3707.86,10.0,10000.0,0.04,40,DMSO,370.786,370.072034685
BR00149048,O22,BRD-A80017228-001-27-3,4.21415,4214.15,10.0,10000.0,0.04,40,DMSO,421.415,421.037781946
BR00149048,O23,,,,,,0.0,0,,,
BR00149048,O24,,,,,,0.04,40,DMSO,,
BR00149048,P01,,,,,,0.0,0,,,
BR00149048,P02,,,,,,0.0,0,,,
BR00149048,P03,,,,,,0.0,0,,,
BR00149048,P04,,,,,,0.0,0,,,
BR00149048,P05,,,,,,0.0,0,,,
BR00149048,P06,,,,,,0.0,0,,,
BR00149048,P07,,,,,,0.0,0,,,
BR00149048,P08,,,,,,0.0,0,,,
BR00149048,P09,,,,,,0.0,0,,,
BR00149048,P10,,,,,,0.0,0,,,
BR00149048,P11,,,,,,0.0,0,,,
BR00149048,P12,,,,,,0.0,0,,,
BR00149048,P13,,,,,,0.0,0,,,
BR00149048,P14,,,,,,0.0,0,,,
BR00149048,P15,,,,,,0.0,0,,,
BR00149048,P16,,,,,,0.0,0,,,
BR00149048,P17,,,,,,0.0,0,,,
BR00149048,P18,,,,,,0.0,0,,,
BR00149048,P19,,,,,,0.0,0,,,
BR00149048,P20,,,,,,0.0,0,,,
BR00149048,P21,,,,,,0.0,0,,,
BR00149048,P22,,,,,,0.0,0,,,
BR00149048,P23,,,,,,0.0,0,,,
BR00149048,P24,,,,,,0.0,0,,,
