Plate Barcode,Well Position,Batch Id,Concentration (mg/mL),Concentration (ug/mL),Concentration (mM),Concentration (uM),Volume (uL),Volume (nL),Solvent,Formula Weight,Molecular Weight
BR00149049,J22,BRD-K01826516-335-06-9,4.964645,4964.645,10.0,10000.0,0.04,40,DMSO,496.4645,496.169309748
BR00149049,J23,,,,,,0.0,0,,,
BR00149049,J24,,,,,,0.04,40,DMSO,,
BR00149049,K01,,,,,,0.0,0,,,
BR00149049,K02,,,,,,0.04,40,DMSO,,
BR00149049,K03,BRD-K57545991-050-23-1,4.925189,4925.189,10.0,10000.0,0.04,40,DMSO,492.5189,376.199822016
BR00149049,K04,BRD-K77695569-001-33-9,2.01248,2012.48,10.0,10000.0,0.04,40,DMSO,201.248,201.036067929
BR00149049,K05,BRD-K11256763-001-01-5,5.565229,5565.229,10.0,10000.0,0.04,40,DMSO,556.5229,556.159413764
BR00149049,K06,BRD-K56735750-001-10-9,2.622215,2622.215,10.0,10000.0,0.04,40,DMSO,262.2215,262.070204828
BR00149049,K07,BRD-K44974079-001-01-3,5.22568,5225.68,10.0,10000.0,0.04,40,DMSO,522.568,522.186080514
BR00149049,K08,BRD-K32007074-001-01-1,5.657849,5657.849,10.0,10000.0,0.04,40,DMSO,565.7849,565.409086507
BR00149049,K09,BRD-K83794243-001-02-9,4.145393,4145.393,10.0,10000.0,0.04,40,DMSO,414.5393,414.230728214
BR00149049,K10,BRD-K70505054-003-13-2,3.50865,3508.65,10.0,10000.0,0.04,40,DMSO,350.865,314.14126128
BR00149049,K11,BRD-A97104540-004-15-0,3.84265,3842.65,10.0,10000.0,0.04,40,DMSO,384.265,303.147058165
BR00149049,K12,BRD-A10111329-001-04-6,3.472212,3472.212,10.0,10000.0,0.04,40,DMSO,347.2212,347.063084339
BR00149049,K13,BRD-K76315403-015-03-9,14.9109,14910.9,10.0,10000.0,0.04,40,DMSO,1491.09,1429.669818444
BR00149049,K14,BRD-K01825660-322-01-9,4.624052,4624.052,10.0,10000.0,0.04,40,DMSO,462.4052,462.148574306
BR00149049,K15,BRD-K32744045-001-34-6,2.96539,2965.39,10.0,10000.0,0.04,40,DMSO,296.539,296.05093141
BR00149049,K16,BRD-K25494650-003-01-8,3.24637,3246.37,10.0,10000.0,0.04,40,DMSO,324.637,287.070450919
BR00149049,K17,BRD-A74914197-001-05-9,4.774726,4774.726,10.0,10000.0,0.04,40,DMSO,477.4726,477.176066881
BR00149049,K18,BRD-A56613951-004-01-1,3.87375,3873.75,10.0,10000.0,0.04,40,DMSO,387.375,306.243304273
BR00149049,K19,BRD-K06519765-065-04-0,9.09053,9090.53,10.0,10000.0,0.04,40,DMSO,909.053,810.420379474
BR00149049,K20,BRD-A56241705-003-01-2,3.81851,3818.51,10.0,10000.0,0.04,40,DMSO,381.851,345.157622851
BR00149049,K21,BRD-K30577245-001-06-9,8.078792,8078.792,10.0,10000.0,0.04,40,DMSO,807.8792,807.346605409
BR00149049,K22,BRD-K01826516-335-06-9,4.964645,4964.645,10.0,10000.0,0.04,40,DMSO,496.4645,496.169309748
BR00149049,K23,,,,,,0.0,0,,,
BR00149049,K24,,,,,,0.04,40,DMSO,,
BR00149049,L01,,,,,,0.0,0,,,
BR00149049,L02,,,,,,0.04,40,DMSO,,
BR00149049,L03,BRD-K57545991-050-23-1,4.925189,4925.189,10.0,10000.0,0.04,40,DMSO,492.5189,376.199822016
BR00149049,L04,BRD-K77695569-001-33-9,2.01248,2012.48,10.0,10000.0,0.04,40,DMSO,201.248,201.036067929
BR00149049,L05,BRD-K11256763-001-01-5,5.565229,5565.229,10.0,10000.0,0.04,40,DMSO,556.5229,556.159413764
BR00149049,L06,BRD-K56735750-001-10-9,2.622215,2622.215,10.0,10000.0,0.04,40,DMSO,262.2215,262.070204828
BR00149049,L07,BRD-K44974079-001-01-3,5.22568,5225.68,10.0,10000.0,0.04,40,DMSO,522.568,522.186080514
BR00149049,L08,BRD-K32007074-001-01-1,5.657849,5657.849,10.0,10000.0,0.04,40,DMSO,565.7849,565.409086507
BR00149049,L09,BRD-K83794243-001-02-9,4.145393,4145.393,10.0,10000.0,0.04,40,DMSO,414.5393,414.230728214
BR00149049,L10,BRD-K70505054-003-13-2,3.50865,3508.65,10.0,10000.0,0.04,40,DMSO,350.865,314.14126128
BR00149049,L11,BRD-A97104540-004-15-0,3.84265,3842.65,10.0,10000.0,0.04,40,DMSO,384.265,303.147058165
BR00149049,L12,BRD-A10111329-001-04-6,3.472212,3472.212,10.0,10000.0,0.04,40,DMSO,347.2212,347.063084339
BR00149049,L13,BRD-K76315403-015-03-9,14.9109,14910.9,10.0,10000.0,0.04,40,DMSO,1491.09,1429.669818444
BR00149049,L14,BRD-K01825660-322-01-9,4.624052,4624.052,10.0,10000.0,0.04,40,DMSO,462.4052,462.148574306
BR00149049,L15,BRD-K32744045-001-34-6,2.96539,2965.39,10.0,10000.0,0.04,40,DMSO,296.539,296.05093141
BR00149049,L16,BRD-K25494650-003-01-8,3.24637,3246.37,10.0,10000.0,0.04,40,DMSO,324.637,287.070450919
BR00149049,L17,BRD-A74914197-001-05-9,4.774726,4774.726,10.0,10000.0,0.04,40,DMSO,477.4726,477.176066881
BR00149049,L18,BRD-A56613951-004-01-1,3.87375,3873.75,10.0,10000.0,0.04,40,DMSO,387.375,306.243304273
BR00149049,L19,BRD-K06519765-065-04-0,9.09053,9090.53,10.0,10000.0,0.04,40,DMSO,909.053,810.420379474
BR00149049,L20,BRD-A56241705-003-01-2,3.81851,3818.51,10.0,10000.0,0.04,40,DMSO,381.851,345.157622851
BR00149049,L21,BRD-K30577245-001-06-9,8.078792,8078.792,10.0,10000.0,0.04,40,DMSO,807.8792,807.346605409
BR00149049,L22,BRD-K01826516-335-06-9,4.964645,4964.645,10.0,10000.0,0.04,40,DMSO,496.4645,496.169309748
BR00149049,L23,,,,,,0.0,0,,,
BR00149049,L24,,,,,,0.04,40,DMSO,,
BR00149049,M01,,,,,,0.0,0,,,
BR00149049,M02,,,,,,0.0,0,,,
BR00149049,M03,,,,,,0.0,0,,,
BR00149049,M04,,,,,,0.0,0,,,
BR00149049,M05,,,,,,0.0,0,,,
BR00149049,M06,,,,,,0.0,0,,,
BR00149049,M07,,,,,,0.0,0,,,
BR00149049,M08,,,,,,0.0,0,,,
BR00149049,M09,,,,,,0.0,0,,,
BR00149049,M10,,,,,,0.0,0,,,
BR00149049,M11,,,,,,0.0,0,,,
BR00149049,M12,,,,,,0.0,0,,,
BR00149049,M13,,,,,,0.0,0,,,
BR00149049,M14,,,,,,0.0,0,,,
BR00149049,M15,,,,,,0.0,0,,,
BR00149049,M16,,,,,,0.0,0,,,
BR00149049,M17,,,,,,0.0,0,,,
BR00149049,M18,,,,,,0.0,0,,,
BR00149049,M19,,,,,,0.0,0,,,
BR00149049,M20,,,,,,0.0,0,,,
BR00149049,M21,,,,,,0.0,0,,,
BR00149049,M22,,,,,,0.0,0,,,
BR00149049,M23,,,,,,0.0,0,,,
BR00149049,M24,,,,,,0.0,0,,,
BR00149049,N01,,,,,,0.0,0,,,
BR00149049,N02,,,,,,0.0,0,,,
BR00149049,N03,,,,,,0.0,0,,,
BR00149049,N04,,,,,,0.0,0,,,
BR00149049,N05,,,,,,0.0,0,,,
BR00149049,N06,,,,,,0.0,0,,,
BR00149049,N07,,,,,,0.0,0,,,
BR00149049,N08,,,,,,0.0,0,,,
BR00149049,N09,,,,,,0.0,0,,,
BR00149049,N10,,,,,,0.0,0,,,
BR00149049,N11,,,,,,0.0,0,,,
BR00149049,N12,,,,,,0.0,0,,,
BR00149049,N13,,,,,,0.0,0,,,
BR00149049,N14,,,,,,0.0,0,,,
BR00149049,N15,,,,,,0.0,0,,,
BR00149049,N16,,,,,,0.0,0,,,
BR00149049,N17,,,,,,0.0,0,,,
BR00149049,N18,,,,,,0.0,0,,,
BR00149049,N19,,,,,,0.0,0,,,
BR00149049,N20,,,,,,0.0,0,,,
BR00149049,N21,,,,,,0.0,0,,,
BR00149049,N22,,,,,,0.0,0,,,
BR00149049,N23,,,,,,0.0,0,,,
BR00149049,N24,,,,,,0.0,0,,,
BR00149049,O01,,,,,,0.0,0,,,
BR00149049,O02,,,,,,0.0,0,,,
BR00149049,O03,,,,,,0.0,0,,,
BR00149049,O04,,,,,,0.0,0,,,
BR00149049,O05,,,,,,0.0,0,,,
BR00149049,O06,,,,,,0.0,0,,,
BR00149049,O07,,,,,,0.0,0,,,
BR00149049,O08,,,,,,0.0,0,,,
BR00149049,O09,,,,,,0.0,0,,,
BR00149049,O10,,,,,,0.0,0,,,
BR00149049,O11,,,,,,0.0,0,,,
BR00149049,O12,,,,,,0.0,0,,,
BR00149049,O13,,,,,,0.0,0,,,
BR00149049,O14,,,,,,0.0,0,,,
BR00149049,O15,,,,,,0.0,0,,,
BR00149049,O16,,,,,,0.0,0,,,
BR00149049,O17,,,,,,0.0,0,,,
BR00149049,O18,,,,,,0.0,0,,,
BR00149049,O19,,,,,,0.0,0,,,
BR00149049,O20,,,,,,0.0,0,,,
BR00149049,O21,,,,,,0.0,0,,,
BR00149049,O22,,,,,,0.0,0,,,
BR00149049,O23,,,,,,0.0,0,,,
BR00149049,O24,,,,,,0.0,0,,,
BR00149049,P01,,,,,,0.0,0,,,
BR00149049,P02,,,,,,0.0,0,,,
BR00149049,P03,,,,,,0.0,0,,,
BR00149049,P04,,,,,,0.0,0,,,
BR00149049,P05,,,,,,0.0,0,,,
BR00149049,P06,,,,,,0.0,0,,,
BR00149049,P07,,,,,,0.0,0,,,
BR00149049,P08,,,,,,0.0,0,,,
BR00149049,P09,,,,,,0.0,0,,,
BR00149049,P10,,,,,,0.0,0,,,
BR00149049,P11,,,,,,0.0,0,,,
BR00149049,P12,,,,,,0.0,0,,,
BR00149049,P13,,,,,,0.0,0,,,
BR00149049,P14,,,,,,0.0,0,,,
BR00149049,P15,,,,,,0.0,0,,,
BR00149049,P16,,,,,,0.0,0,,,
BR00149049,P17,,,,,,0.0,0,,,
BR00149049,P18,,,,,,0.0,0,,,
BR00149049,P19,,,,,,0.0,0,,,
BR00149049,P20,,,,,,0.0,0,,,
BR00149049,P21,,,,,,0.0,0,,,
BR00149049,P22,,,,,,0.0,0,,,
BR00149049,P23,,,,,,0.0,0,,,
BR00149049,P24,,,,,,0.0,0,,,
